PL_Index,nu_syn,LP_Index,Pivot_Energy,Frac_Variability,Variability_Index,nuFnu_syn,CLASS
2.0118403,1000000000000000.0,1.8344908,2341.0308,0.0,10.1809845,1.4082573e-12,BLL
2.0823488,310813600000000.0,1.9487922,3106.5552,1.0036032,46.096153,1.3378579e-12,BLL
1.8503239,1.0715193e+16,1.7134162,2988.4502,0.33613092,35.390907,5.1344983e-12,BLL
2.5275524,98174790000000.0,2.4853933,990.386,0.32611117,13.277687,5.761559e-14,BCU
2.0448215,1122018460000000.0,2.006638,2427.9978,0.9961169,303.69852,3.971321e-12,BLL
2.0732179,14962356000000.0,1.9136853,1933.0286,0.25500518,25.437561,2.2353627e-12,BLL
2.211565,8912509000000000.0,2.2190926,2362.7974,0.33924356,16.143227,1.125833e-12,BLL
2.5276227,8912509000000.0,2.4779432,1025.5876,0.32935572,16.65842,3.6947496e-13,FSRQ
2.6281524,0.0,2.6234412,856.6838,1.0115136,38.550037,0.0,FSRQ
2.3520217,9332543000000.0,2.2374973,989.823,0.8293876,217.22546,7.297582e-13,FSRQ
2.4378357,13963683000000.0,2.28825,828.14856,0.6093733,151.9584,1.9223878e-12,FSRQ
2.0548928,179887090000000.0,2.0100768,3420.4,0.0,9.541585,1.1103426e-12,BLL
1.8759015,7328245500000000.0,1.8641136,4678.427,0.5593312,22.596542,9.957723e-13,BLL
2.60232,0.0,2.545419,918.0772,0.070106186,13.602129,0.0,BCU
2.329924,112201840000000.0,2.135015,1239.4415,0.30694684,32.78228,9.766861e-13,BLL
2.3958051,14454398000000.0,2.3225002,620.9367,0.41760546,305.14993,4.434912e-12,BLL
2.0071695,3.5075187e+17,2.0055342,4100.4126,0.0,8.866308,1.1142971e-12,BCU
2.397715,11885022000000.0,2.298343,854.4386,1.1779103,402.6195,3.5215025e-12,BCU
2.052494,0.0,1.9580424,3313.1553,0.0,11.030457,0.0,BCU
2.4088712,0.0,2.2980802,1534.1713,0.0,6.213676,0.0,BCU
1.9433857,109647820000000.0,1.8281336,5119.2495,0.52026665,16.891489,4.664789e-13,BCU
2.2601006,0.0,1.9114715,1341.1289,0.22736697,20.715832,0.0,BCU
2.5183706,4518559400000.0,2.4228458,767.291,0.36617008,38.803368,1.2448156e-12,BCU
2.5318425,0.0,2.5008736,689.2124,1.0819348,2803.7007,0.0,FSRQ
1.8693244,1412537600000000.0,1.6684456,2564.008,0.26611128,21.650486,1.3511855e-12,BLL
2.1358857,54954086000000.0,1.7035288,2276.546,0.47765398,19.273632,1.1096423e-12,BLL
2.0881598,245470890000000.0,2.0235376,3194.8557,0.6078868,37.732994,2.4720371e-12,BLL
2.5712907,4466835700000.0,2.4387836,606.37115,1.0725873,423.6002,2.6285848e-12,BCU
1.9565309,0.0,1.8936937,4368.6504,0.0,10.579666,0.0,BLL
2.130158,112979590000000.0,2.0845718,2118.3767,0.29911065,33.438347,1.8619713e-12,BLL
2.092878,30199517000000.0,2.1174126,4114.095,0.6286706,37.74758,2.0967468e-12,FSRQ
2.501559,8035261500000.0,2.4471056,1489.7043,0.69994396,26.518602,1.475326e-12,BLL
2.627085,15135613000000.0,2.6204894,727.0861,0.19603004,16.755095,3.4060106e-13,BCU
1.8741044,251188650000000.0,1.6133581,4319.721,0.2932192,14.123436,7.1464113e-13,BLL
2.000837,0.0,1.9253991,5480.3745,0.0,12.638099,0.0,BLL
1.8574708,5780960500000000.0,1.7764575,1630.6211,0.4606858,259.66443,7.804283e-12,BLL
2.407994,3548134000000.0,2.2998,1047.4452,0.17454787,16.153055,1.6470318e-11,BCU
2.8339286,3221068700000.0,2.7785661,486.46713,0.82008,79.26127,1.3266581e-12,FSRQ
2.9764283,2570394800000.0,2.7119863,374.7773,0.0,11.138716,1.7328023e-13,BCU
2.6054404,0.0,2.5600753,859.89813,1.8049515,130.47386,0.0,BCU
2.5003872,0.0,2.4983647,1414.0692,0.8836349,70.8828,0.0,BCU
1.7802216,1.650061e+16,1.7198559,6588.342,0.0,10.484912,1.1387647e-11,BLL
1.9289794,7244359500000000.0,1.6288041,3504.5999,0.64496166,48.719627,2.4783463e-12,BLL
2.669771,7328245500000.0,2.6772518,956.34796,0.31970087,24.270681,2.3178803e-12,FSRQ
1.7095176,0.0,1.6127717,7880.3413,0.91449004,54.31739,0.0,BLL
2.5199585,0.0,2.508308,1090.3481,0.5520809,20.793789,0.0,BCU
1.8437762,104712855000000.0,1.7610384,8281.107,0.0,12.290644,7.4020325e-13,BCU
2.1763685,0.0,2.0861278,1489.1597,0.0,10.888286,0.0,BLL
1.8589772,1621810100000000.0,1.6098245,5739.36,0.56370497,23.65497,1.3735643e-12,BCU
2.1792707,0.0,2.072374,1977.6562,0.0786678,13.679377,0.0,BCU
2.4087,15399266000000.0,2.3062162,1160.5457,1.1179153,649.74146,3.352324e-12,FSRQ
1.6887084,0.0,1.4698313,8977.649,0.6809325,25.632603,0.0,BLL
2.458897,6760829600000.0,2.4932618,1330.0416,1.0701126,579.0758,1.4059958e-12,FSRQ
2.6541593,0.0,2.4835768,763.41144,0.23027693,14.598254,0.0,BCU
2.004681,831763800000000.0,1.9892923,3498.3713,0.43363044,19.028542,4.2960863e-13,BLL
2.3023942,13899526000000.0,2.2414339,907.976,0.9129095,2199.98,1.3522189e-11,FSRQ
1.8611681,0.0,1.5981497,4264.9688,0.44427007,16.986609,0.0,BCU
2.281502,39810720000000.0,2.1854768,1447.8541,0.73070693,49.314816,1.9479375e-12,BLL
2.166464,20892960000000.0,2.111228,1386.4177,0.39688632,82.341835,3.705041e-12,BLL
2.2909608,31550045000000.0,2.2341511,1974.6576,0.72294515,24.784609,4.8140544e-13,BCU
2.2876499,8609938000000.0,2.2148993,789.26355,0.9899803,566.03723,2.058074e-12,FSRQ
2.0206523,0.0,1.8220012,2739.1396,0.0,6.893564,0.0,BLL
2.719513,441570920000000.0,2.6153436,519.0293,1.1294711,146.85997,4.0530504e-12,FSRQ
2.1454687,0.0,1.9027783,2724.722,0.77859664,23.269127,0.0,BCU
1.9193566,0.0,1.889303,6579.1523,0.0,6.054217,0.0,BCU
1.9936914,0.0,2.0660253,4877.798,0.0,4.450963,0.0,BCU
2.3883169,3758374000000.0,2.2557824,991.7099,0.48289028,85.79193,1.3313554e-12,BCU
2.2336452,0.0,2.055398,1608.6324,0.35677093,16.42091,0.0,FSRQ
2.44281,0.0,2.3214922,1444.3475,0.0,10.013688,0.0,BCU
2.3726687,3507519200000.0,2.3152447,1989.615,0.50392234,20.120415,8.182236e-13,BCU
2.4262836,323593840000000.0,2.3963141,1226.8955,1.5557113,157.43208,3.3556682e-12,FSRQ
2.399328,6918310000000.0,2.2645922,637.3739,0.72034883,693.7701,1.8173015e-12,FSRQ
1.9437206,42072660000000.0,1.8150735,1282.0115,0.17650832,98.26617,4.996398e-12,BLL
1.8044719,0.0,1.7550467,5074.405,0.47359228,36.17445,0.0,BLL
2.3343475,0.0,1.9383463,1453.3663,0.15454197,11.30886,0.0,BCU
1.9361236,0.0,1.8988093,5796.3193,0.39992702,18.12223,0.0,BCU
2.3727832,5308844300000.0,2.3519425,1579.8481,0.5658683,22.309484,2.7307e-13,BCU
2.4587893,6760829600000.0,2.3624082,684.42096,0.5579502,749.2769,7.664838e-12,FSRQ
1.9001205,0.0,1.8688331,4862.263,0.39071012,24.130873,0.0,BLL
2.3936477,0.0,2.3432589,1546.4744,0.45652297,57.84915,0.0,BCU
2.4857514,5308844300000.0,2.6117597,1549.1536,0.12256467,11.809953,8.3412666e-13,FSRQ
2.4059813,2511886400000.0,2.2893286,786.6042,0.8094883,458.53406,6.8701305e-13,FSRQ
2.2656736,12161860000000.0,2.0791783,2116.3345,0.8275854,64.9846,4.874106e-13,BCU
1.9193853,4415704500000000.0,1.80618,2545.0737,0.27402762,16.690844,1.6784948e-12,BLL
2.2172418,0.0,1.8944019,1408.0782,0.30764887,13.965776,0.0,BCU
1.9406775,1122018460000000.0,1.898122,1499.9037,0.1870167,58.466263,6.3141953e-12,BLL
1.9949588,1.216186e+16,1.8636498,2644.2222,0.5192812,23.536938,2.3785813e-12,BCU
1.9548452,79432820000000.0,1.7919542,1472.0338,0.29955432,89.65462,1.357907e-12,BLL
3.005123,4325135100000000.0,2.9501739,333.5767,0.3676873,18.064371,3.5000076e-13,FSRQ
2.084945,0.0,1.999551,1727.458,0.19704954,17.447289,0.0,BLL
1.6779009,0.0,1.6418074,9735.925,0.0,12.470532,0.0,BCU
1.809284,512861370000000.0,1.6721773,3218.7366,0.40499413,49.990486,3.1950304e-12,BLL
1.9128989,7943282000000000.0,1.8330425,3819.2734,0.4576611,29.871325,2.103018e-12,BCU
2.2820444,9885531000000.0,2.1243875,906.2486,1.9104341,1972.9419,1.0081613e-11,FSRQ
2.1203232,0.0,2.11361,3759.083,0.5139749,15.960977,0.0,BLL
2.367729,2238721000000.0,2.3110087,718.8823,0.61988395,295.6829,2.4311123e-11,FSRQ
2.5774274,8912509000000.0,2.3652773,752.8368,0.95825064,31.73193,3.7687125e-13,FSRQ
2.3028183,0.0,2.298793,2557.3286,0.0,8.397079,0.0,BLL
1.8920426,1e+16,1.7959372,2804.2817,0.39580816,85.756355,4.5614927e-12,BLL
2.1471121,15848932000000.0,2.087111,1715.7648,0.30406728,43.31562,3.3509196e-12,BLL
1.9823538,0.0,1.7308933,3510.8384,0.0,9.730536,0.0,BCU
2.3121636,16595879000000.0,2.2562535,1934.2643,0.3702396,16.740791,1.4414945e-13,BCU
2.5678995,1949844600000.0,2.443407,648.5782,0.5998524,54.03733,7.3477097e-13,FSRQ
1.905136,3981071800000000.0,1.8050267,3194.577,0.0,11.070763,1.3735231e-12,BCU
1.8724736,1.2589255e+16,1.5855842,3983.4666,0.0,11.610865,6.6295645e-12,BLL
2.853057,17782794000000.0,2.756748,420.19092,1.2963719,394.98602,4.723544e-13,FSRQ
2.1991014,17378008000000.0,2.2313473,2983.558,0.5221078,21.441303,4.0344561e-13,FSRQ
1.7821668,0.0,1.7489336,4480.3296,0.46769905,47.391434,0.0,BLL
2.6174104,3292304500000.0,2.5177321,514.9736,0.42829123,63.51288,1.6206342e-12,FSRQ
2.3106363,0.0,2.0381398,1122.2549,0.0,3.9403338,0.0,BCU
2.3705597,1479108300000.0,2.2970195,1290.4475,1.394043,97.80358,4.4265665e-13,FSRQ
2.146758,173780080000000.0,2.1102865,2243.995,0.41175884,20.123411,8.6444426e-13,BCU
2.4073725,8963962000000.0,2.3313482,600.13556,0.6338519,1230.7968,1.3796884e-12,BLL
2.182572,141253760000000.0,2.1071186,2095.5813,0.17276835,13.85631,8.591678e-13,BCU
1.9301136,0.0,1.8957524,5590.0312,0.0,5.721692,0.0,BCU
2.2284422,0.0,2.2289298,2219.5537,0.22856537,12.349235,0.0,BCU
1.6721767,0.0,1.4843519,5538.8267,0.3958247,17.472052,0.0,BLL
1.8302485,0.0,1.793576,3646.4055,0.624233,90.74278,0.0,BLL
2.2821202,83176380000000.0,2.0001829,1552.347,0.95426685,40.89592,6.884224e-13,BCU
2.3292243,3273407000000.0,2.2862935,1301.2819,0.61937386,19.786875,5.7372396e-13,BCU
2.2291274,0.0,2.2233467,1569.9375,0.22032796,22.943884,0.0,BLL
2.5380585,8035256000000.0,2.4611444,1559.6948,1.0878439,59.881485,4.9186284e-13,BCU
2.7287152,20892960000000.0,2.7545881,1102.8573,0.41933504,16.44218,5.928775e-13,BCU
2.3570902,70794640000000.0,2.2533917,1818.6248,0.82392395,19.81011,9.032792e-13,BCU
2.0970852,30902938000000.0,1.8758045,2926.3064,0.58297527,18.686865,9.337938e-13,BCU
2.2854702,0.0,2.23327,2056.8167,0.0,6.202391,0.0,BCU
2.3599262,1584893100000.0,2.29875,1322.4424,0.9790258,50.8023,6.1133325e-13,FSRQ
2.2041202,116144860000000.0,2.0081553,2841.5212,0.0,14.028812,2.8655764e-13,BCU
2.1278224,0.0,2.142749,2609.383,0.053052947,10.77328,0.0,BCU
2.4143467,4466835700000.0,2.3730087,876.8071,0.7145216,200.85562,2.8662693e-12,BLL
1.9037814,7943282000000000.0,1.9235852,3963.0608,0.0,10.465835,6.110236e-12,BLL
2.025063,7079458000000000.0,2.0280302,3442.1702,0.3513797,25.924463,3.8836044e-12,BLL
1.8625754,0.0,1.8364365,5343.117,0.0,7.236237,0.0,BLL
2.0100813,0.0,1.9591917,3396.8806,0.0,12.17954,0.0,BCU
2.5218308,2951209300000.0,2.5003264,890.0519,0.43544108,25.94886,1.5528911e-12,FSRQ
2.3318818,3872576500000.0,2.1700852,653.9215,0.36052603,303.4907,4.5918638e-12,FSRQ
2.105928,0.0,2.0740335,3380.7566,0.6409928,26.167902,0.0,BCU
1.85054,0.0,1.8161227,4132.2417,0.28835717,32.41585,0.0,BLL
2.4374468,10964782000000.0,2.2408516,712.12384,1.3671901,452.83942,1.3829708e-12,FSRQ
1.8235347,2238721100000000.0,1.6209648,2311.2974,0.18613932,20.895357,4.1027307e-12,BLL
1.8170848,9036495000000000.0,1.7645855,1736.4575,0.52541703,1529.9316,3.1104914e-11,BLL
2.4761398,0.0,2.4250782,736.94977,0.0,3.78876,0.0,FSRQ
2.2128036,4216965000000.0,2.1681142,1324.3164,1.1026232,560.7281,5.654198e-12,FSRQ
2.228905,144543970000000.0,2.2027173,2093.467,0.2760429,19.455072,6.0394447e-13,BLL
2.0727592,0.0,1.9504994,1956.5658,0.0,4.6436667,0.0,BCU
1.7375861,0.0,1.6335653,6772.1133,0.49078152,23.643085,0.0,BLL
1.6286793,2.1877616e+16,1.4279208,9599.471,0.0,7.898313,5.7487576e-13,BLL
1.847787,5.7543993e+16,1.612661,4036.5957,0.6507206,49.574913,1.9095014e-12,BLL
2.5295632,4120975200000.0,2.5275903,1222.8065,0.5216701,25.308743,3.458685e-12,FSRQ
2.2072568,23988330000000.0,2.1365495,938.85864,0.5462503,510.61716,1.0606913e-11,BLL
2.3821127,2142890600000.0,2.2797956,1436.5062,0.8304554,64.10942,1.5787596e-12,FSRQ
2.464651,5495408600000.0,2.3563843,596.03156,0.8803009,287.64426,1.6466223e-12,FSRQ
2.6114845,0.0,2.631894,731.71204,0.1854558,11.431414,0.0,BCU
2.5704105,3672823000000.0,2.6059701,1163.8982,0.81815886,97.060814,5.0060016e-13,FSRQ
2.3882716,6760829600000.0,2.1421099,1091.8381,0.7916637,62.8459,8.953586e-13,BCU
1.8378776,1995262400000000.0,1.7541323,1534.2146,0.37974763,160.51767,2.6333283e-11,BLL
2.2975569,9332543000000.0,2.1785393,1040.4878,0.26158735,71.450134,2.0321418e-12,BLL
2.6722538,10115794000000.0,2.600075,695.3785,0.8354526,99.580635,1.9802636e-13,BLL
2.3141747,75857754000000.0,2.3132775,1485.2145,0.50829035,21.890167,7.088413e-13,BCU
2.2257266,107151870000000.0,2.2593162,2142.5151,0.0,9.604335,9.2548e-13,BCU
1.988421,0.0,1.9698794,3597.364,0.42449328,23.69858,0.0,BLL
1.8636174,5688529600000000.0,1.8331558,5568.728,0.0,6.4659114,2.544972e-12,BLL
2.2485714,63095733000000.0,2.237387,1512.9629,0.09772541,14.741259,3.1689837e-12,BLL
2.0492473,0.0,2.0555544,4392.3574,0.7460169,32.03896,0.0,BLL
2.5596106,426579530000.0,2.7962227,1476.8656,0.35680693,17.703173,5.343453e-13,FSRQ
2.236325,0.0,1.9730047,1599.739,0.0,7.468705,0.0,BCU
1.9838356,398107160000000.0,1.8659549,1641.0092,0.27943447,34.91145,2.6700844e-12,BLL
2.018507,1.3803842e+16,1.9500498,2947.8691,0.42886826,17.663832,1.5691845e-12,BCU
1.9853599,5152286700000.0,1.897987,4000.5083,0.81563485,24.571856,2.8415416e-13,BLL
2.5567806,0.0,2.5492413,1107.243,0.4796689,17.057472,0.0,BCU
2.0891962,446683580000000.0,1.9161628,2364.0635,0.31122357,21.322756,2.3462864e-12,BLL
1.9206771,0.0,1.7456048,4636.717,0.0,6.922637,0.0,BCU
2.1897624,451855960000000.0,2.0657425,1032.6141,0.41528335,64.106995,6.8627313e-12,BLL
2.269212,28840315000000.0,2.200755,1044.2606,0.42866638,123.385056,4.052332e-12,BLL
2.1056006,6237348400000.0,1.9568845,1237.7455,0.22320075,28.137163,5.383541e-13,FSRQ
2.2367961,3037386000000.0,2.0198553,1444.2872,0.2996145,20.039982,1.1274571e-12,BCU
2.1173942,251188650000000.0,1.9697783,2569.5796,0.0,7.4283934,4.4320128e-13,BLL
2.031602,371535240000000.0,2.0069916,2934.2087,0.25209692,19.196396,9.679479e-13,BLL
2.4765527,9885531000000.0,2.3571877,586.3402,0.57629925,103.30381,1.2879767e-12,FSRQ
2.0867527,0.0,1.875353,2519.7793,0.50632054,18.233551,0.0,BCU
2.3634117,6237348400000.0,2.3502152,1333.4319,1.0214155,62.805355,2.6423723e-13,BCU
2.160684,2951209300000.0,2.0637243,1292.9,0.63377184,107.732574,5.039611e-13,FSRQ
1.9495671,77624710000000.0,1.912593,3801.6204,0.0,7.421558,5.473637e-13,BCU
2.2759845,4159106200000.0,2.1764994,624.744,0.7013914,3653.9766,6.0245277e-12,FSRQ
2.586866,625172700000.0,2.501315,744.40625,0.34520262,21.802322,4.412523e-13,FSRQ
1.702056,338844160000000.0,1.5452408,7247.0205,0.32471895,15.578547,7.591839e-13,BCU
2.402692,0.0,2.289981,1226.6764,0.0,7.847617,0.0,BCU
2.3386955,17782794000000.0,2.3392577,1742.1162,1.4283736,73.886986,7.487037e-13,FSRQ
2.1940324,13427650000000.0,2.1675096,2534.2825,0.20806415,13.87039,1.4141876e-12,FSRQ
1.8516572,0.0,1.8118638,5393.3438,0.0,11.445265,0.0,FSRQ
2.198168,0.0,2.1998062,2168.2043,0.29392588,12.408617,0.0,BCU
2.1450145,248313320000000.0,2.133297,2577.008,0.0,10.918939,2.9550104e-13,BCU
1.8894552,6309573000000000.0,1.716495,2559.8699,0.2769001,23.517075,1.483645e-12,BLL
2.1217806,5721369300000.0,1.9602169,1601.4164,0.0,7.9250054,2.0632554e-13,BCU
2.3922248,0.0,2.2207792,1163.3389,1.9807259,155.78067,0.0,BCU
2.4402926,109647820000000.0,2.46297,1213.6426,0.61103463,18.173775,1.2745416e-12,BCU
2.4625363,3630780600000.0,2.4273505,1507.523,0.5672959,40.573277,2.5293912e-12,BLL
2.469601,13489629000000.0,2.4404283,1247.3569,1.0000895,229.93904,1.2602421e-12,FSRQ
1.9425764,4623810400000000.0,1.7833635,2647.07,0.34003216,18.22137,1.9098534e-12,BLL
2.2309961,21627186000000.0,2.14465,1911.0657,0.25708923,13.2886095,4.1468088e-13,BCU
2.400832,10964782000000.0,2.3227527,774.34863,1.3221852,3105.0142,3.0195067e-12,FSRQ
2.0243149,266072500000000.0,1.8614367,2421.1638,0.41660285,40.068756,1.5723202e-12,BLL
1.8072426,851138000000000.0,1.8492098,5629.8843,0.1588172,12.307071,7.407574e-13,BLL
1.9955769,0.0,1.7419523,3578.532,0.0,6.197588,0.0,BCU
2.078451,35277680000000.0,1.950533,1055.6116,0.26170176,56.942257,3.344899e-12,BLL
2.5306735,8609938000000.0,2.5708487,968.32837,0.5281137,24.443804,1.79101e-13,BCU
2.4229388,3845917800000.0,2.413898,1242.024,0.0,3.9371972,2.8743788e-13,BCU
2.0479064,371534970000000.0,1.5726042,3957.9656,0.0,5.736672,1.0293783e-12,BCU
1.7514813,0.0,1.5683901,5179.851,0.29867482,15.269397,0.0,BCU
1.7385999,0.0,1.6833072,5194.8926,0.2142995,17.16706,0.0,BLL
2.452628,0.0,2.1563816,779.0146,0.48409396,22.825628,0.0,FSRQ
2.4898036,4168693800000.0,2.4844468,886.78314,0.6523402,64.58422,2.3887131e-13,BCU
1.8418379,6456542000000000.0,1.7085786,5233.2563,0.0,6.740195,1.7308483e-12,BLL
1.9276799,5.7543993e+16,1.9564393,3819.988,0.27900812,15.428049,3.269648e-12,BLL
2.0153012,0.0,1.9408301,4495.8325,0.55735725,23.476488,0.0,BCU
2.2982533,0.0,2.0172555,1435.1586,0.0,7.0917244,0.0,BCU
2.2960796,0.0,2.2805152,1467.9006,0.19320236,13.392203,0.0,BLL
2.0267107,398107160000000.0,1.9775188,2866.704,0.0,6.6459923,1.3819426e-12,BCU
1.9587526,1000000000000000.0,1.9078956,3261.38,0.38963982,15.467845,2.0115877e-12,BLL
2.1515937,0.0,1.9218249,1702.7789,0.67723626,31.1263,0.0,BLL
2.03691,0.0,1.9647269,2770.8489,0.3241929,17.594584,0.0,BCU
2.1391897,398107160000000.0,2.1181843,2343.9175,0.113920674,12.596414,2.5928775e-12,BLL
2.503881,1148153600000.0,2.4355514,723.6262,0.35726246,59.07644,1.0432107e-12,BLL
2.2559164,272270120000000.0,2.2619958,2345.9265,0.9447498,26.972673,5.655318e-13,BCU
2.2455525,20417380000000.0,2.2417936,1407.6133,0.22515097,23.131325,1.9924756e-12,BLL
2.2507124,6531305700000.0,2.1021366,1164.6565,0.97783846,119.702965,1.1141689e-12,FSRQ
2.3053243,0.0,2.2162235,741.00494,1.1344237,931.71045,0.0,BCU
1.4833314,0.0,0.94815916,19700.93,0.0,12.143438,0.0,BLL
2.1914327,42169650000000.0,2.1944077,4100.048,0.0,2.1508837,2.1473162e-13,BCU
1.8839515,6237348400000.0,1.902913,5243.8037,0.2584296,13.529009,4.5336085e-13,BLL
1.8246166,4.570882e+17,1.7555652,5329.4062,0.26777378,17.145477,6.4251608e-12,BLL
2.1964161,301995160000000.0,2.1875238,2167.562,0.0,6.0405216,8.067686e-13,BLL
2.4457855,4497798600000.0,2.346273,462.54858,0.5755847,2659.6853,8.423198e-12,FSRQ
2.6399012,0.0,2.6367512,932.9519,0.08051926,16.550959,0.0,BCU
2.528417,24547089000000.0,2.4368744,647.6846,0.7643423,60.9269,1.7786849e-13,BCU
2.4986687,4786301000000.0,2.443364,951.9036,0.0,7.5667925,1.7773543e-12,BLL
2.798746,2754228800000.0,2.6654904,396.0285,0.44027284,24.259146,3.170458e-13,BCU
2.0855258,0.0,2.0992987,3371.8137,0.0,10.298152,0.0,BLL
2.4490345,4466832000000000.0,2.2237942,849.44714,0.0,7.003494,5.2045716e-13,BCU
2.401536,20417380000000.0,2.2722595,1130.2837,0.42409894,17.643887,4.0171032e-13,BCU
2.5178604,17458221000000.0,2.5079975,855.47,0.4821428,20.657906,1.2520654e-13,BCU
2.2172048,0.0,2.1672795,1935.1964,0.23318663,10.758275,0.0,BLL
2.1480677,0.0,1.8199481,1338.3162,0.19397233,22.199224,0.0,BCU
2.0204072,851138000000000.0,1.876381,1148.8956,0.2587856,69.564735,3.2648784e-12,BLL
2.3075366,69984198000000.0,2.2700098,1118.754,0.88831013,146.71114,1.2588791e-12,BCU
1.6680913,3548134000000000.0,1.6224293,8469.981,0.0,11.53517,1.6486255e-12,BLL
2.054796,199526230000000.0,1.9262654,3447.6335,0.5161939,21.461763,8.2255134e-13,BCU
2.3527596,0.0,2.3604875,1363.9125,0.0,13.12358,0.0,BCU
2.3352547,0.0,2.2265313,1312.6869,0.0,4.5734086,0.0,BCU
2.5340889,0.0,2.4621024,718.3255,0.5444237,40.973274,0.0,BCU
2.6859403,6760829600000.0,2.7112408,631.9364,0.67924374,60.976597,2.7094678e-13,FSRQ
2.077787,8317638000000000.0,2.0846643,2446.9653,0.0,10.27734,1.0518553e-12,BLL
2.1385791,109647820000000.0,2.1367688,1589.176,0.0,11.503162,1.5967025e-12,BLL
2.1187265,0.0,2.1036854,2846.8162,0.3052435,15.435285,0.0,BLL
2.1196322,1883647400000.0,2.0155032,3113.5686,0.0,8.891693,5.350089e-13,FSRQ
1.7992871,2238721100000000.0,1.7606503,6264.751,0.0,10.419246,9.0216506e-13,BCU
2.4581637,5308844300000.0,2.4372668,935.7058,0.9536609,121.76042,4.549713e-13,FSRQ
2.0878012,405508530000000.0,2.0608697,3200.5222,0.4642088,17.56397,2.3973255e-13,BCU
1.889057,1e+16,1.6799256,3463.8186,0.39412564,21.927176,2.2904562e-12,BLL
2.4115927,22646419000000.0,2.4171531,2026.8091,0.38032654,14.819302,6.1221785e-13,BCU
2.3496785,4168693800000.0,2.280185,1277.058,0.2996175,17.690805,2.5817548e-13,BCU
2.5984585,977237250000.0,2.6850889,1077.3936,0.46195024,31.778149,4.10653e-13,FSRQ
1.9296376,758577600000000.0,1.9105514,4235.5444,0.59860885,26.128654,5.0804125e-13,BLL
2.3702307,4168693800000.0,2.3226383,836.27466,0.6645908,900.98346,1.1359599e-12,FSRQ
2.0354154,0.0,1.9475809,2676.3848,0.0,6.670468,0.0,BCU
1.8298317,39810720000000.0,1.6396346,8877.392,0.0,8.771224,3.1749947e-13,BCU
2.200376,91201080000000.0,2.1618562,1789.2686,0.0,10.609701,1.4095322e-12,BLL
2.381144,2985382600000.0,2.3476577,1207.6486,0.0,10.332781,3.9383018e-13,BCU
2.102086,3427677800000000.0,2.110658,3118.4587,0.0,9.080029,2.5992138e-12,BLL
1.8080884,0.0,1.8270969,7438.259,0.4367543,16.767784,0.0,BCU
2.2856603,4897788400000.0,1.6779462,1905.233,0.22395971,13.493587,2.6626924e-13,BCU
2.4956603,51880020000000.0,2.4935086,1290.6324,0.0,9.658342,1.6232447e-12,BCU
2.3783057,4466835700000.0,2.3302746,1145.5365,1.1041869,140.02824,2.500403e-13,FSRQ
2.3383737,0.0,2.3160691,1416.403,0.8687462,39.39587,0.0,BCU
2.348819,8035261500000.0,2.293157,1426.844,0.6423937,25.909601,6.4607065e-13,FSRQ
2.1981404,6683439400000.0,2.1254106,904.42236,0.1911149,50.75513,1.5168896e-13,FSRQ
2.369009,4315190700000.0,2.3563764,1056.1842,0.6076014,59.78686,2.253082e-12,FSRQ
2.543723,0.0,2.8182733,1187.7354,0.23748939,13.885842,0.0,BCU
2.2094214,0.0,2.2225642,1920.9948,0.3052577,14.199614,0.0,BLL
2.530512,3162277700000.0,2.4990194,606.5375,1.265639,602.94507,1.2043564e-12,FSRQ
2.0333424,0.0,2.0406175,3857.275,0.41108418,17.84659,0.0,BCU
1.972413,3801894000000000.0,1.8024923,2079.628,0.45814914,69.15436,3.7213197e-12,BLL
2.3405995,0.0,2.3321576,2411.475,0.22302665,15.441112,0.0,BCU
2.471418,0.0,2.4035077,945.4413,2.6795886,248.02509,0.0,BCU
2.2347686,0.0,1.7767009,1179.4084,0.08214091,13.869162,0.0,BCU
1.7847601,1.3803842e+16,1.6011604,2480.3586,0.30899346,30.001215,2.6240555e-12,BLL
2.022727,2.9241525e+16,2.026426,2197.6335,0.26983976,26.70575,3.4544268e-12,BLL
1.8587654,0.0,1.7710145,3737.6782,0.32716095,16.592157,0.0,BLL
2.5532947,59566214000000.0,2.6735446,1417.293,0.0,10.08908,2.4775134e-13,BCU
1.7259396,2238723100000000.0,1.6780874,9450.298,0.0,11.960889,3.8942336e-13,BCU
2.100854,2454708800000000.0,2.0579865,3324.6636,0.57635075,65.7554,1.2703284e-12,BLL
2.2828832,8317638000000.0,2.2086573,828.54694,0.5300528,115.04185,5.5816038e-12,BLL
1.9983147,144543970000000.0,1.8901341,1592.8623,0.53430694,62.368122,8.1972656e-13,BLL
2.4398303,3845917800000.0,2.3361652,517.71967,0.44129235,102.499596,3.133596e-13,FSRQ
1.9323412,0.0,1.5820785,3307.2185,0.0,12.84754,0.0,BCU
1.9494869,186208710000000.0,1.8855618,5183.8154,0.0,9.281495,6.6554894e-13,BCU
1.8297946,0.0,1.6852927,5322.5117,0.0,11.518397,0.0,BLL
2.5195534,141253760000000.0,2.5166118,945.6214,0.0,8.440011,2.7416372e-13,BCU
1.9945611,251188650000000.0,1.9126105,898.94653,0.4973295,850.6859,6.7729676e-12,BLL
2.088499,0.0,2.0798771,2913.949,0.6683275,20.563686,0.0,BLL
2.327579,10964782000000.0,2.2362733,715.5026,1.09208,2109.9617,8.5215385e-13,BCU
